X,Y
776,1018
776,1014
-inf,-inf
768,1014
766,1012
764,1012
-inf,-inf
-inf,-inf
754,1008
-inf,-inf
-inf,-inf
746,1004
742,1006
740,1004
736,1002
734,1002
730,1002
726,1002
724,998
722,1000
718,996
714,996
712,994
708,994
706,990
702,990
698,990
696,988
690,990
688,986
686,984
684,982
682,982
678,982
676,980
672,974
668,974
662,972
662,972
656,970
656,968
652,968
650,968
648,966
644,964
640,962
638,960
636,958
630,956
626,954
626,954
624,950
618,946
614,944
610,942
612,944
606,938
606,940
602,934
598,934
594,932
590,928
586,926
582,924
580,922
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
522,862
522,862
522,858
520,858
522,856
520,854
520,854
518,850
518,850
520,848
520,848
518,846
518,842
518,842
518,838
518,838
514,832
516,836
516,832
514,828
514,828
512,824
512,824
514,824
512,818
514,816
514,814
510,812
512,810
510,810
510,808
512,804
508,802
510,800
508,796
510,796
510,796
506,794
510,788
506,786
506,784
506,780
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
504,762
504,760
504,758
502,754
502,750
502,750
-inf,-inf
500,742
498,740
-inf,-inf
500,736
500,730
500,730
-inf,-inf
500,722
498,718
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
496,698
496,696
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
488,638
490,634
488,632
488,628
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
478,560
478,556
-inf,-inf
476,550
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
-inf,-inf
